country_name,metric_name,value,value_type
Netherlands,Landings Catch in EEZ of Country (Tonnes),"96,320",Number
Netherlands,Vessels Count,833,Number
Netherlands,Vessels Tonnage,"120,509",Number
Netherlands,"Aquatic Animals, Others (kg/capita/yr)",0,Number
Netherlands,Cephalopods (kg/capita/yr),0,Number
Netherlands,Crustaceans (kg/capita/yr),3,Number
Netherlands,Demersal Fish (kg/capita/yr),9,Number
Netherlands,"Fish, Seafood (kg/capita/yr)",22,Number
Netherlands,Freshwater Fish (kg/capita/yr),1,Number
Netherlands,"Marine Fish, Other (kg/capita/yr)",0,Number
Netherlands,"Molluscs, Other (kg/capita/yr)",2,Number
Netherlands,Pelagic Fish (kg/capita/yr),7,Number
Netherlands,Reported Catch in EEZ of Country (Tonnes),"93,663",Number
Netherlands,Unreported Catch in EEZ of Country (Tonnes),"27,437",Number
Netherlands,Protected marine area (km2),"31,266",Number
Netherlands,Protected marine area no take (km2),13,Number
Netherlands,"Aquatic Animals, Others (1000 tonnes)",0,Number
Netherlands,Cephalopods (1000 tonnes),2,Number
Netherlands,Crustaceans (1000 tonnes),16,Number
Netherlands,Demersal Fish (1000 tonnes),147,Number
Netherlands,"Fish, Seafood (1000 tonnes)",563,Number
Netherlands,Freshwater Fish (1000 tonnes),7,Number
Netherlands,"Molluscs, Other (1000 tonnes)",63,Number
Netherlands,Pelagic Fish (1000 tonnes),328,Number
Netherlands,"Marine Fish, Other (1000 tonnes)",0,Number
Netherlands,Fishing Subsidies - Ambiguous (USD),"14,313,010",Number
Netherlands,Fishing Subsidies - Beneficial (USD),"42,462,741",Number
Netherlands,Fishing Subsidies - Harmful (USD),"141,500,335",Number
Netherlands,Fishing Subsidies - Total (USD),"198,276,086",Number
Netherlands,Data availability on stock sustainability,40.38%,Percentage
Netherlands,FishSource Score: Current Stock Health,76.71%,Percentage
Netherlands,FishSource Score: Future Stock Health,71.56%,Percentage
Netherlands,Proportion of 1990-2018 catches that is not assessed,59.62%,Percentage
Netherlands,Proportion of 1990-2018 catches that is overfished,10.71%,Percentage
Netherlands,Proportion of 1990-2018 catches that is sustainable,29.66%,Percentage
Netherlands,Proportion of assessed fish stocks that is sustainable,52.17%,Percentage
Netherlands,Cephalopods (2019/2010 CAGR),11.54%,Percentage
Netherlands,Crustaceans (2019/2010 CAGR),-2.58%,Percentage
Netherlands,Demersal Fish (2019/2010 CAGR),5.25%,Percentage
Netherlands,"Fish, Seafood (2019/2010 CAGR)",1.29%,Percentage
Netherlands,"Marine Fish, Other (2019/2010 CAGR)",-100.00%,Percentage
Netherlands,"Molluscs, Other (2019/2010 CAGR)",-0.07%,Percentage
Netherlands,Pelagic Fish (2019/2010 CAGR),0.46%,Percentage
Netherlands,Access of foreign fishing fleets (assessment score),67.00%,Percentage
Netherlands,Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),100.00%,Percentage
Netherlands,Compliance monitoring and surveillance programs (assessment score),92.00%,Percentage
Netherlands,Fisheries governance score,80.00%,Percentage
Netherlands,Fishery subsidy program (assessment score),18.00%,Percentage
Netherlands,Knowledge on fishing fleets (assessment score),71.00%,Percentage
Netherlands,Severity of fishery sanctions (assessment score),100.00%,Percentage
Netherlands,"% of protected area that in IUCN category I, II or III",0.00%,Percentage
Netherlands,No-take area (% of protected area),0.00%,Percentage
Netherlands,Artisanal opportunities - Score (2024/2015 % Change),5.18%,Percentage
Netherlands,Artisanal opportunities - Score 2015,55.01%,Percentage
Netherlands,Artisanal opportunities - Score 2024,57.86%,Percentage
Netherlands,Biodiversity - Score (2024/2015 % Change),2.75%,Percentage
Netherlands,Biodiversity - Score 2015,67.95%,Percentage
Netherlands,Biodiversity - Score 2024,69.82%,Percentage
Netherlands,Carbon storage - Score (2024/2015 % Change),0.00%,Percentage
Netherlands,Carbon storage - Score 2015,94.28%,Percentage
Netherlands,Carbon storage - Score 2024,94.28%,Percentage
Netherlands,Fisheries (subgoal) - Score (2024/2015 % Change),-2.57%,Percentage
Netherlands,Fisheries (subgoal) - Score 2015,21.81%,Percentage
Netherlands,Fisheries (subgoal) - Score 2024,21.25%,Percentage
Netherlands,Index - Score (2024/2015 % Change),-8.02%,Percentage
Netherlands,Index - Score 2015,69.34%,Percentage
Netherlands,Index - Score 2024,63.78%,Percentage
Netherlands,Livelihoods & economies - Score (2024/2015 % Change),0.00%,Percentage
Netherlands,Livelihoods & economies - Score 2015,62.19%,Percentage
Netherlands,Livelihoods & economies - Score 2024,62.19%,Percentage
Netherlands,Mariculture (subgoal) - Score (2024/2015 % Change),0.03%,Percentage
Netherlands,Mariculture (subgoal) - Score 2015,87.01%,Percentage
Netherlands,Mariculture (subgoal) - Score 2024,87.04%,Percentage
Netherlands,"Aquatic Animals, Others (2019/2010 CAGR)",1.80%,Percentage
Netherlands,Fishing Subsidies - Harmful as % of Total,71.37%,Percentage
Netherlands,1st largest destination of seafood exports,Germany,String
Netherlands,2nd largest destination of seafood exports,Belgium,String
Netherlands,3rd largest destination of seafood exports,France,String
Netherlands,1st largest source of seafood imports,Norway,String
Netherlands,2nd largest source of seafood imports,Russian Federation,String
Netherlands,3rd largest source of seafood imports,Germany,String
Netherlands,10th most caught species in EEZ of Country,Atlantic cod,String
Netherlands,1st most caught species in EEZ of Country,Marine fishes not identified,String
Netherlands,2nd most caught species in EEZ of Country,European sprat,String
Netherlands,3rd most caught species in EEZ of Country,Common shrimp,String
Netherlands,4th most caught species in EEZ of Country,European plaice,String
Netherlands,5th most caught species in EEZ of Country,Common dab,String
Netherlands,6th most caught species in EEZ of Country,Atlantic herring,String
Netherlands,7th most caught species in EEZ of Country,Common sole,String
Netherlands,8th most caught species in EEZ of Country,Whiting,String
Netherlands,9th most caught species in EEZ of Country,Sword razor shell,String
Nepal,Pelagic Fish (1000 tonnes),0,Number
Nepal,"Marine Fish, Other (2019/2010 CAGR)",12.61%,Percentage
Nepal,Is the country a distant-water fishing nation?,No,Bool
Nepal,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Nepal,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Nepal,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Nepal,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Nepal,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Nepal,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
Nepal,Indian Ocean Tuna Commission (IOTC),No,Bool
Nepal,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Nepal,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Nepal,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Nepal,North Pacific Fisheries Commission (NPFC),No,Bool
Nepal,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Nepal,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Nepal,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Nepal,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Nepal,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Nepal,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Nepal,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Nepal,"Aquatic Animals, Others (kg/capita/yr)",0,Number
Nepal,Cephalopods (kg/capita/yr),0,Number
Nepal,Crustaceans (kg/capita/yr),0,Number
Nepal,Demersal Fish (kg/capita/yr),0,Number
Nepal,"Fish, Seafood (kg/capita/yr)",3,Number
Nepal,Freshwater Fish (kg/capita/yr),3,Number
Nepal,"Marine Fish, Other (kg/capita/yr)",0,Number
Nepal,"Molluscs, Other (kg/capita/yr)",0,Number
Nepal,Pelagic Fish (kg/capita/yr),0,Number
Nepal,Demersal Fish (1000 tonnes),0,Number
Nepal,"Fish, Seafood (1000 tonnes)",77,Number
Nepal,Freshwater Fish (1000 tonnes),77,Number
Nepal,"Marine Fish, Other (1000 tonnes)",7,Number
Nepal,"Aquatic Animals, Others (1000 tonnes)",0,Number
Nepal,Cephalopods (1000 tonnes),0,Number
Nepal,Crustaceans (1000 tonnes),0,Number
Nepal,"Molluscs, Other (1000 tonnes)",0,Number
Nepal,Cephalopods (2019/2010 CAGR),-100.00%,Percentage
Nepal,Demersal Fish (2019/2010 CAGR),-12.09%,Percentage
Nepal,"Fish, Seafood (2019/2010 CAGR)",5.00%,Percentage
Nepal,Freshwater Fish (2019/2010 CAGR),5.00%,Percentage
Nepal,"Molluscs, Other (2019/2010 CAGR)",-100.00%,Percentage
Nepal,Pelagic Fish (2019/2010 CAGR),10.56%,Percentage
Nepal,1st largest destination of seafood exports,Nigeria,String
Nepal,2nd largest destination of seafood exports,China,String
Nepal,3rd largest destination of seafood exports,Spain,String
Nepal,1st largest source of seafood imports,India,String
Nepal,2nd largest source of seafood imports,Viet Nam,String
Nepal,3rd largest source of seafood imports,Thailand,String
Western Sahara,Fisheries (subgoal) - Score 2024,13.17%,Percentage
Western Sahara,Livelihoods & economies - Score (2024/2015 % Change),0.00%,Percentage
Western Sahara,Livelihoods & economies - Score 2015,97.21%,Percentage
Western Sahara,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Western Sahara,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Western Sahara,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Western Sahara,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Western Sahara,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Western Sahara,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
Western Sahara,Indian Ocean Tuna Commission (IOTC),No,Bool
Western Sahara,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Western Sahara,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Western Sahara,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Western Sahara,North Pacific Fisheries Commission (NPFC),No,Bool
Western Sahara,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Western Sahara,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Western Sahara,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Western Sahara,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Western Sahara,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Western Sahara,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Western Sahara,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Western Sahara,Artisanal opportunities - Score (2024/2015 % Change),-11.92%,Percentage
Western Sahara,Artisanal opportunities - Score 2015,69.71%,Percentage
Western Sahara,Artisanal opportunities - Score 2024,61.40%,Percentage
Western Sahara,Biodiversity - Score (2024/2015 % Change),-7.86%,Percentage
Western Sahara,Biodiversity - Score 2015,77.50%,Percentage
Western Sahara,Biodiversity - Score 2024,71.41%,Percentage
Western Sahara,Carbon storage - Score (2024/2015 % Change),0.00%,Percentage
Western Sahara,Carbon storage - Score 2015,99.97%,Percentage
Western Sahara,Carbon storage - Score 2024,99.97%,Percentage
Western Sahara,Fisheries (subgoal) - Score (2024/2015 % Change),-7.25%,Percentage
Western Sahara,Fisheries (subgoal) - Score 2015,14.20%,Percentage
Western Sahara,Index - Score (2024/2015 % Change),-1.83%,Percentage
Western Sahara,Index - Score 2015,72.55%,Percentage
Western Sahara,Index - Score 2024,71.22%,Percentage
Western Sahara,Livelihoods & economies - Score 2024,97.21%,Percentage
Western Sahara,Mariculture (subgoal) - Score (2024/2015 % Change),,Percentage
Western Sahara,Mariculture (subgoal) - Score 2015,0.00%,Percentage
Western Sahara,Mariculture (subgoal) - Score 2024,0.00%,Percentage
Bermuda,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Bermuda,Is the country a distant-water fishing nation?,No,Bool
Bermuda,Employment of fisheries observers,No,Bool
Bermuda,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Bermuda,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Bermuda,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Bermuda,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Bermuda,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Bermuda,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
Bermuda,Indian Ocean Tuna Commission (IOTC),No,Bool
Bermuda,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Bermuda,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Bermuda,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Bermuda,North Pacific Fisheries Commission (NPFC),No,Bool
Bermuda,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Bermuda,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Bermuda,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Bermuda,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Bermuda,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Bermuda,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Bermuda,Adoption of 1930 International Labour Organization Forced Labour Convention (No. 29),Yes,Bool
Bermuda,Adoption of 1957 International Labour Organization Abolition of Forced Labour Convention (No. 105),Yes,Bool
Bermuda,Adoption of 1975 Convention on International Trade in Endangered Species of Wild Fauna and Flora,Yes,Bool
Bermuda,Adoption of 1982 United Nations Convention for the Law of the Sea,Yes,Bool
Bermuda,Adoption of 1983 Convention on the Conservation of Migratory Species,Yes,Bool
Bermuda,Adoption of 1993 Convention on Biological Diversity,No,Bool
Bermuda,Adoption of 1995 United Nations Fish Stocks Agreement,Yes,Bool
Bermuda,Adoption of 2006 International Labour Organization Maritime Labour Convention,Yes,Bool
Bermuda,Adoption of 2007 International Labour Organization Work in Fishing Convention (No. 188),No,Bool
Bermuda,"Adoption of 2009 FAO Agreement on Port States Measures to Prevent, Deter and Eliminate Illegal, Unreported and Unregulated Fishing",No,Bool
Bermuda,Adoption of Protocol of 2014 to the 1930 Forced Labour Convention (P029),No,Bool
Bermuda,Adoption of the 2012 International Maritime Organization Cape Town Agreement,No,Bool
Bermuda,Data availability on stock sustainability,51.85%,Percentage
Bermuda,Proportion of 1990-2018 catches that is not assessed,48.15%,Percentage
Bermuda,Proportion of 1990-2018 catches that is overfished,32.71%,Percentage
Bermuda,Proportion of 1990-2018 catches that is sustainable,19.14%,Percentage
Bermuda,Proportion of assessed fish stocks that is sustainable,70.00%,Percentage
Bermuda,Access of foreign fishing fleets (assessment score),100.00%,Percentage
Bermuda,Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),50.00%,Percentage
Bermuda,Compliance monitoring and surveillance programs (assessment score),67.00%,Percentage
Bermuda,Fisheries governance score,56.00%,Percentage
Bermuda,Fishery subsidy program (assessment score),55.00%,Percentage
Bermuda,Knowledge on fishing fleets (assessment score),86.00%,Percentage
Bermuda,Severity of fishery sanctions (assessment score),100.00%,Percentage
Bermuda,Artisanal opportunities - Score (2024/2015 % Change),-1.10%,Percentage
Bermuda,Artisanal opportunities - Score 2015,87.06%,Percentage
Bermuda,Artisanal opportunities - Score 2024,86.10%,Percentage
Bermuda,Biodiversity - Score (2024/2015 % Change),-1.87%,Percentage
Bermuda,Biodiversity - Score 2015,80.37%,Percentage
Bermuda,Biodiversity - Score 2024,78.87%,Percentage
Bermuda,Carbon storage - Score (2024/2015 % Change),0.00%,Percentage
Bermuda,Carbon storage - Score 2015,98.26%,Percentage
Bermuda,Carbon storage - Score 2024,98.26%,Percentage
Bermuda,Fisheries (subgoal) - Score (2024/2015 % Change),0.98%,Percentage
Bermuda,Fisheries (subgoal) - Score 2015,67.01%,Percentage
Bermuda,Fisheries (subgoal) - Score 2024,67.67%,Percentage
Bermuda,Index - Score (2024/2015 % Change),-9.46%,Percentage
Bermuda,Index - Score 2015,68.18%,Percentage
Bermuda,Index - Score 2024,61.73%,Percentage
Bermuda,Livelihoods & economies - Score (2024/2015 % Change),0.00%,Percentage
Bermuda,Livelihoods & economies - Score 2015,56.12%,Percentage
Bermuda,Livelihoods & economies - Score 2024,56.12%,Percentage
Bermuda,Mariculture (subgoal) - Score (2024/2015 % Change),,Percentage
Bermuda,Mariculture (subgoal) - Score 2015,0.00%,Percentage
Bermuda,Mariculture (subgoal) - Score 2024,0.00%,Percentage
Bermuda,1st largest destination of seafood exports,United States of America,String
Bermuda,2nd largest destination of seafood exports,Austria,String
Bermuda,3rd largest destination of seafood exports,Netherlands,String
Bermuda,1st largest source of seafood imports,United States of America,String
Bermuda,2nd largest source of seafood imports,China,String
Bermuda,3rd largest source of seafood imports,Canada,String
Saint-Martin,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Saint-Martin,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Saint-Martin,Is the country a distant-water fishing nation?,No,Bool
Saint-Martin,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Saint-Martin,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Saint-Martin,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Saint-Martin,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Saint-Martin,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Saint-Martin,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
Saint-Martin,Indian Ocean Tuna Commission (IOTC),No,Bool
Saint-Martin,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Saint-Martin,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Saint-Martin,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Saint-Martin,North Pacific Fisheries Commission (NPFC),No,Bool
Saint-Martin,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Saint-Martin,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Saint-Martin,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Saint-Martin,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Saint-Martin,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Saint-Martin,other Catch by Flag of Country (Tonnes),37,Number
Saint-Martin,small scale Catch by Flag of Country (Tonnes),501,Number
Saint-Martin,Artisanal Catch by Flag of Country (Tonnes),242,Number
Saint-Martin,Recreational Catch by Flag of Country (Tonnes),99,Number
Saint-Martin,Subsistence Catch by Flag of Country (Tonnes),197,Number
Sri Lanka,"Marine Fish, Other (2019/2010 CAGR)",11.19%,Percentage
Sri Lanka,Is the country a distant-water fishing nation?,No,Bool
Sri Lanka,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Sri Lanka,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Sri Lanka,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Sri Lanka,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Sri Lanka,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Sri Lanka,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
Sri Lanka,Indian Ocean Tuna Commission (IOTC),Yes,Bool
Sri Lanka,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Sri Lanka,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Sri Lanka,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Sri Lanka,North Pacific Fisheries Commission (NPFC),No,Bool
Sri Lanka,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Sri Lanka,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Sri Lanka,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Sri Lanka,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Sri Lanka,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Sri Lanka,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Sri Lanka,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Sri Lanka,bottom trawl Catch by Flag of Country (Tonnes),"47,882",Number
Sri Lanka,gillnets Catch by Flag of Country (Tonnes),"12,564",Number
Sri Lanka,longline Catch by Flag of Country (Tonnes),"3,082",Number
Sri Lanka,other Catch by Flag of Country (Tonnes),592,Number
Sri Lanka,small scale Catch by Flag of Country (Tonnes),"264,991",Number
Sri Lanka,unknown Catch by Flag of Country (Tonnes),"79,598",Number
Sri Lanka,Artisanal Catch by Flag of Country (Tonnes),"145,598",Number
Sri Lanka,Industrial Catch by Flag of Country (Tonnes),"143,127",Number
Sri Lanka,Subsistence Catch by Flag of Country (Tonnes),"119,986",Number
Sri Lanka,Discards Catch in EEZ of Country (Tonnes),"18,490",Number
Sri Lanka,Landings Catch in EEZ of Country (Tonnes),"335,508",Number
Sri Lanka,"Aquatic Animals, Others (kg/capita/yr)",0,Number
Sri Lanka,Cephalopods (kg/capita/yr),0,Number
Sri Lanka,Crustaceans (kg/capita/yr),1,Number
Sri Lanka,Demersal Fish (kg/capita/yr),3,Number
Sri Lanka,"Fish, Seafood (kg/capita/yr)",30,Number
Sri Lanka,Freshwater Fish (kg/capita/yr),4,Number
Sri Lanka,"Marine Fish, Other (kg/capita/yr)",2,Number
Sri Lanka,"Molluscs, Other (kg/capita/yr)",0,Number
Sri Lanka,Pelagic Fish (kg/capita/yr),20,Number
Sri Lanka,Reported Catch in EEZ of Country (Tonnes),"266,534",Number
Sri Lanka,Unreported Catch in EEZ of Country (Tonnes),"87,464",Number
Sri Lanka,Protected marine area (km2),321,Number
Sri Lanka,"Aquatic Animals, Others (1000 tonnes)",1,Number
Sri Lanka,Cephalopods (1000 tonnes),8,Number
Sri Lanka,Crustaceans (1000 tonnes),34,Number
Sri Lanka,Demersal Fish (1000 tonnes),39,Number
Sri Lanka,"Fish, Seafood (1000 tonnes)",533,Number
Sri Lanka,Freshwater Fish (1000 tonnes),105,Number
Sri Lanka,"Marine Fish, Other (1000 tonnes)",50,Number
Sri Lanka,"Molluscs, Other (1000 tonnes)",1,Number
Sri Lanka,Pelagic Fish (1000 tonnes),295,Number
Sri Lanka,Fishing Subsidies - Ambiguous (USD),"1,551,077",Number
Sri Lanka,Fishing Subsidies - Beneficial (USD),"8,102,216",Number
Sri Lanka,Fishing Subsidies - Harmful (USD),"101,283,949",Number
Sri Lanka,Fishing Subsidies - Total (USD),"110,937,242",Number
Sri Lanka,FishSource Score: Current Stock Health,72.60%,Percentage
Sri Lanka,FishSource Score: Future Stock Health,70.28%,Percentage
Sri Lanka,"Aquatic Animals, Others (2019/2010 CAGR)",-13.77%,Percentage
Sri Lanka,Cephalopods (2019/2010 CAGR),29.39%,Percentage
Sri Lanka,Crustaceans (2019/2010 CAGR),6.57%,Percentage
Sri Lanka,Demersal Fish (2019/2010 CAGR),3.50%,Percentage
Sri Lanka,"Fish, Seafood (2019/2010 CAGR)",3.31%,Percentage
Sri Lanka,Freshwater Fish (2019/2010 CAGR),7.06%,Percentage
Sri Lanka,"Molluscs, Other (2019/2010 CAGR)",-6.59%,Percentage
Sri Lanka,Pelagic Fish (2019/2010 CAGR),1.13%,Percentage
Sri Lanka,Artisanal opportunities - Score (2024/2015 % Change),-0.53%,Percentage
Sri Lanka,Artisanal opportunities - Score 2015,84.13%,Percentage
Sri Lanka,Artisanal opportunities - Score 2024,83.68%,Percentage
Sri Lanka,Biodiversity - Score (2024/2015 % Change),-8.43%,Percentage
Sri Lanka,Biodiversity - Score 2015,88.52%,Percentage
Sri Lanka,Biodiversity - Score 2024,81.06%,Percentage
Sri Lanka,Carbon storage - Score (2024/2015 % Change),0.10%,Percentage
Sri Lanka,Carbon storage - Score 2015,72.28%,Percentage
Sri Lanka,Carbon storage - Score 2024,72.35%,Percentage
Sri Lanka,Fisheries (subgoal) - Score (2024/2015 % Change),-3.13%,Percentage
Sri Lanka,Fisheries (subgoal) - Score 2015,29.10%,Percentage
Sri Lanka,Fisheries (subgoal) - Score 2024,28.19%,Percentage
Sri Lanka,Index - Score (2024/2015 % Change),-12.69%,Percentage
Sri Lanka,Index - Score 2015,65.43%,Percentage
Sri Lanka,Index - Score 2024,57.13%,Percentage
Sri Lanka,Livelihoods & economies - Score (2024/2015 % Change),0.00%,Percentage
Sri Lanka,Livelihoods & economies - Score 2015,66.69%,Percentage
Sri Lanka,Livelihoods & economies - Score 2024,66.69%,Percentage
Sri Lanka,Mariculture (subgoal) - Score (2024/2015 % Change),306.00%,Percentage
Sri Lanka,Mariculture (subgoal) - Score 2015,0.50%,Percentage
Sri Lanka,Mariculture (subgoal) - Score 2024,2.03%,Percentage
Sri Lanka,Fishing Subsidies - Harmful as % of Total,91.30%,Percentage
Sri Lanka,1st largest destination of seafood exports,United States of America,String
Sri Lanka,2nd largest destination of seafood exports,Italy,String
Sri Lanka,3rd largest destination of seafood exports,Japan,String
Sri Lanka,1st largest source of seafood imports,China,String
Sri Lanka,2nd largest source of seafood imports,Thailand,String
Sri Lanka,3rd largest source of seafood imports,United Arab Emirates,String
Sri Lanka,10th most caught species in EEZ of Country,Miscellaneous marine crustaceans,String
Sri Lanka,1st most caught species in EEZ of Country,Clupeiformes,String
Sri Lanka,2nd most caught species in EEZ of Country,Marine fishes not identified,String
Sri Lanka,3rd most caught species in EEZ of Country,Carangids nei,String
Sri Lanka,4th most caught species in EEZ of Country,Ponyfishes(=Slipmouths) nei,String
Sri Lanka,5th most caught species in EEZ of Country,Metapenaeus,String
Sri Lanka,6th most caught species in EEZ of Country,Sepiidae,String
Sri Lanka,7th most caught species in EEZ of Country,Pelagic percomorphs nei,String
Sri Lanka,8th most caught species in EEZ of Country,"Herrings, sardines nei",String
Sri Lanka,9th most caught species in EEZ of Country,Marine pelagic fishes not identified,String
Jersey,Convention on the Conservation and Management of Pollock Resources in the Central Bering Sea (CCBSP),No,Bool
Jersey,Agreement on the International Dolphin Conservation Programme (AIDCP) (sister organisation to IATTC),No,Bool
Jersey,Commission for the Conservation of Southern Bluefin Tuna (CCSBT),No,Bool
Jersey,Convention on Conservation of Antarctic Marine Living Resources (CCAMLR),No,Bool
Jersey,Fisheries Committee for the Eastern Central Atlantic (CECAF),No,Bool
Jersey,General Fisheries Commission for the Mediterranean (GFCM),No,Bool
Jersey,Indian Ocean Tuna Commission (IOTC),No,Bool
Jersey,Inter-American Tropical Tuna Commission (IATTC),No,Bool
Jersey,International Commission for the Conservation of Atlantic Tunas (ICCAT),No,Bool
Jersey,North Atlantic Salmon Conservation Organisation (NASCO),No,Bool
Jersey,North Pacific Fisheries Commission (NPFC),No,Bool
Jersey,North-East Atlantic Fisheries Commission (NEAFC),No,Bool
Jersey,Northwest Atlantic Fisheries Organization (NAFO),No,Bool
Jersey,South Pacific Regional Fisheries Management Organisation (SPRFMO),No,Bool
Jersey,South-East Atlantic Fisheries Organisation (SEAFO),No,Bool
Jersey,Southern Indian Ocean Fisheries Agreement (SIOFA),No,Bool
Jersey,Western Central Atlantic Fisheries Commission (WECAFC),No,Bool
Jersey,Western and Central Pacific Fisheries Commission (WCPFC),No,Bool
Jersey,Artisanal opportunities - Score (2024/2015 % Change),2.87%,Percentage
Jersey,Artisanal opportunities - Score 2015,90.52%,Percentage
Jersey,Artisanal opportunities - Score 2024,93.12%,Percentage
Jersey,Biodiversity - Score (2024/2015 % Change),-1.40%,Percentage
Jersey,Biodiversity - Score 2015,73.83%,Percentage
Jersey,Biodiversity - Score 2024,72.80%,Percentage
Jersey,Carbon storage - Score (2024/2015 % Change),0.00%,Percentage
Jersey,Carbon storage - Score 2015,98.86%,Percentage
Jersey,Carbon storage - Score 2024,98.86%,Percentage
