company_name,metric_name,value
RONGCHENG PUCHEN AQUATIC CO LTD,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.7200000000000001
RONGCHENG PUCHEN AQUATIC CO LTD,Global Fishing Index - Severity of fishery sanctions (assessment score),0.875
RONGCHENG PUCHEN AQUATIC CO LTD,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5000000000000001
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Reporting Precision PT Score,0.4090178499320048
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Ocean Health Index - Score (2015),0.712382
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Ocean Health Index - Score (2024),0.656204
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Ocean Health Index - Score (% Change 2024/2015),-0.07718291530591677
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,FishSource Score - Management Quality,0.6201218288693346
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,FishSource Score - Managers Compliance,0.6837897722230915
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,FishSource Score - Fishers Compliance,0.6965143509528972
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,FishSource Score - Current Stock Health,0.7403933956317552
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,FishSource Score - Future Stock Health,0.7497082701580641
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,SeaAroundUs Unreported / Total Catch (%),0.13094360721240061
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,SeaAroundUs Bottom Trawl / Total Catch (%),0.29174708707131597
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,SeaAroundUs Gillnets / Total Catch (%),0.03715105387622003
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Global Fishing Index - Data availability on stock sustainability,0.4600510638297873
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.6319829787234041
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.32338297872340427
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.13666808510638298
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5399489361702127
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Global Fishing Index - Fisheries governance score,0.6825531914893618
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.34468085106382973
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Global Fishing Index - Fishery subsidy program (assessment score),0.39872340425531916
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.7346808510638295
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.8168085106382978
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Global Fishing Index - Severity of fishery sanctions (assessment score),0.9521276595744681
SHANGHAI KAICHUANG MARINE INTERNATIONAL CO LTD,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5370212765957447
HAMAKO SUISAN,Reporting Precision PT Score,0.8369656184270654
HAMAKO SUISAN,Ocean Health Index - Score (2015),0.7066494791666668
HAMAKO SUISAN,Ocean Health Index - Score (2024),0.6658567708333334
HAMAKO SUISAN,Ocean Health Index - Score (% Change 2024/2015),-0.056684494570755174
HAMAKO SUISAN,FishSource Score - Management Quality,0.6050959520572712
HAMAKO SUISAN,FishSource Score - Managers Compliance,0.7410771288896872
HAMAKO SUISAN,FishSource Score - Fishers Compliance,0.7357282435596947
HAMAKO SUISAN,FishSource Score - Current Stock Health,0.7897904820058462
HAMAKO SUISAN,FishSource Score - Future Stock Health,0.7877794935237009
HAMAKO SUISAN,SeaAroundUs Unreported / Total Catch (%),0.09612331174208626
HAMAKO SUISAN,SeaAroundUs Bottom Trawl / Total Catch (%),0.06797691925823895
HAMAKO SUISAN,SeaAroundUs Gillnets / Total Catch (%),0.02518022996767655
HAMAKO SUISAN,Global Fishing Index - Data availability on stock sustainability,0.41849802631578936
HAMAKO SUISAN,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.6062776315789473
HAMAKO SUISAN,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.2616151315789473
HAMAKO SUISAN,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.15688157894736837
HAMAKO SUISAN,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5815019736842105
HAMAKO SUISAN,Global Fishing Index - Fisheries governance score,0.6528947368421053
HAMAKO SUISAN,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.46546052631578955
HAMAKO SUISAN,Global Fishing Index - Fishery subsidy program (assessment score),0.4430921052631579
HAMAKO SUISAN,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.7549342105263159
HAMAKO SUISAN,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.7213157894736841
HAMAKO SUISAN,Global Fishing Index - Severity of fishery sanctions (assessment score),0.881578947368421
HAMAKO SUISAN,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5539473684210526
NISHIMOTO CO LTD,Reporting Precision PT Score,0.30250052765408525
NISHIMOTO CO LTD,Ocean Health Index - Score (2015),0.6982400000000002
NISHIMOTO CO LTD,Ocean Health Index - Score (2024),0.6382933333333334
NISHIMOTO CO LTD,Ocean Health Index - Score (% Change 2024/2015),-0.0842866137206591
BRIGHT FOOD GROUP,Reporting Precision PT Score,0.7129751047547173
BRIGHT FOOD GROUP,Ocean Health Index - Score (2015),0.7226000000000002
BRIGHT FOOD GROUP,Ocean Health Index - Score (2024),0.6637249999999999
BRIGHT FOOD GROUP,Ocean Health Index - Score (% Change 2024/2015),-0.08035202901105146
BRIGHT FOOD GROUP,FishSource Score - Management Quality,0.582962962962963
BRIGHT FOOD GROUP,FishSource Score - Managers Compliance,0.6181205673758864
BRIGHT FOOD GROUP,FishSource Score - Fishers Compliance,0.6346296296296298
BRIGHT FOOD GROUP,FishSource Score - Current Stock Health,0.7428861788617889
BRIGHT FOOD GROUP,FishSource Score - Future Stock Health,0.7457007575757576
BRIGHT FOOD GROUP,SeaAroundUs Unreported / Total Catch (%),0.03772154839269223
BRIGHT FOOD GROUP,SeaAroundUs Bottom Trawl / Total Catch (%),0.003791884596237911
BRIGHT FOOD GROUP,SeaAroundUs Gillnets / Total Catch (%),0.16369447264248882
BRIGHT FOOD GROUP,Global Fishing Index - Data availability on stock sustainability,0.6124200000000001
BRIGHT FOOD GROUP,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.60088
BRIGHT FOOD GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.5108400000000001
BRIGHT FOOD GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.10155999999999996
BRIGHT FOOD GROUP,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.38758000000000004
BRIGHT FOOD GROUP,Global Fishing Index - Fisheries governance score,0.6900000000000002
BRIGHT FOOD GROUP,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.5000000000000001
BRIGHT FOOD GROUP,Global Fishing Index - Fishery subsidy program (assessment score),0.284
BRIGHT FOOD GROUP,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.7859999999999999
BRIGHT FOOD GROUP,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.7940000000000002
BRIGHT FOOD GROUP,Global Fishing Index - Severity of fishery sanctions (assessment score),0.95
BRIGHT FOOD GROUP,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.45000000000000007
FUKUICHI,Reporting Precision PT Score,0.9062358713629692
FUKUICHI,Ocean Health Index - Score (2015),0.7034000000000001
FUKUICHI,Ocean Health Index - Score (2024),0.7546499999999998
FUKUICHI,Ocean Health Index - Score (% Change 2024/2015),0.0722754491272759
FUKUICHI,FishSource Score - Management Quality,0.6555555555555556
FUKUICHI,FishSource Score - Managers Compliance,0.6611111111111111
FUKUICHI,FishSource Score - Fishers Compliance,0.6375
FUKUICHI,FishSource Score - Current Stock Health,0.8677777777777779
FUKUICHI,FishSource Score - Future Stock Health,0.9814285714285714
FUKUICHI,SeaAroundUs Unreported / Total Catch (%),0.16062272887307913
FUKUICHI,SeaAroundUs Bottom Trawl / Total Catch (%),0.10300493892134917
FUKUICHI,SeaAroundUs Gillnets / Total Catch (%),4.463854964160144e-05
FUKUICHI,Global Fishing Index - Data availability on stock sustainability,0.5536500000000001
FUKUICHI,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.4781999999999999
FUKUICHI,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.20160000000000003
FUKUICHI,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.3520499999999999
FUKUICHI,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.44635
FUKUICHI,Global Fishing Index - Fisheries governance score,0.7249999999999999
FUKUICHI,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.32999999999999996
FUKUICHI,Global Fishing Index - Fishery subsidy program (assessment score),0.41500000000000004
FUKUICHI,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.7849999999999997
FUKUICHI,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.6850000000000002
FUKUICHI,Global Fishing Index - Severity of fishery sanctions (assessment score),1.0
FUKUICHI,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.6699999999999999
ZHANJIANG GUOLIAN AQUATIC PRODUCTS CO LTD,Reporting Precision PT Score,0.752057326420001
ZHANJIANG GUOLIAN AQUATIC PRODUCTS CO LTD,Ocean Health Index - Score (2015),0.74824
ZHANJIANG GUOLIAN AQUATIC PRODUCTS CO LTD,Ocean Health Index - Score (2024),0.6743799999999999
ZHANJIANG GUOLIAN AQUATIC PRODUCTS CO LTD,Ocean Health Index - Score (% Change 2024/2015),-0.09688774351374836
GRUPO PINSA,Reporting Precision PT Score,0.4982244474130108
GRUPO PINSA,Ocean Health Index - Score (2015),0.7291142857142857
GRUPO PINSA,Ocean Health Index - Score (2024),0.7090999999999998
GRUPO PINSA,Ocean Health Index - Score (% Change 2024/2015),-0.026057038954724207
GRUPO PINSA,FishSource Score - Management Quality,0.6111554727633159
GRUPO PINSA,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.3678571428571428
GRUPO PINSA,FishSource Score - Fishers Compliance,0.7028092546257682
GRUPO PINSA,FishSource Score - Managers Compliance,0.6696359624244481
GRUPO PINSA,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.6621428571428571
GRUPO PINSA,Global Fishing Index - Severity of fishery sanctions (assessment score),0.9464285714285714
GRUPO PINSA,SeaAroundUs Unreported / Total Catch (%),0.10854394995362611
GRUPO PINSA,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.7957142857142856
GRUPO PINSA,SeaAroundUs Bottom Trawl / Total Catch (%),0.003599926480142576
GRUPO PINSA,SeaAroundUs Gillnets / Total Catch (%),0.001203053593743896
GRUPO PINSA,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.625
GRUPO PINSA,Global Fishing Index - Fisheries governance score,0.6728571428571428
GRUPO PINSA,Global Fishing Index - Fishery subsidy program (assessment score),0.5014285714285714
GRUPO PINSA,FishSource Score - Current Stock Health,0.8197842021905462
GRUPO PINSA,FishSource Score - Future Stock Health,0.8369679200027026
GRUPO PINSA,Global Fishing Index - Data availability on stock sustainability,0.4047428571428572
GRUPO PINSA,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5952571428571429
GRUPO PINSA,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.2026285714285715
GRUPO PINSA,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.20210714285714282
GRUPO PINSA,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.6296071428571429
ESPERSEN,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.7766666666666666
ESPERSEN,FishSource Score - Fishers Compliance,0.7892982499220031
ESPERSEN,FishSource Score - Managers Compliance,0.7174233126145456
ESPERSEN,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.9033333333333335
ESPERSEN,Global Fishing Index - Severity of fishery sanctions (assessment score),0.8333333333333334
ESPERSEN,SeaAroundUs Unreported / Total Catch (%),0.16317887338195683
ESPERSEN,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.8099999999999999
ESPERSEN,SeaAroundUs Bottom Trawl / Total Catch (%),0.5055515799329955
ESPERSEN,SeaAroundUs Gillnets / Total Catch (%),0.026263893334303116
ESPERSEN,FishSource Score - Management Quality,0.6527687779812781
ESPERSEN,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5566666666666665
ESPERSEN,Global Fishing Index - Fisheries governance score,0.7233333333333336
ESPERSEN,Global Fishing Index - Fishery subsidy program (assessment score),0.3533333333333334
ESPERSEN,Ocean Health Index - Score (% Change 2024/2015),-0.08145629778284885
ESPERSEN,Ocean Health Index - Score (2015),0.7151749999999999
ESPERSEN,Ocean Health Index - Score (2024),0.6561499999999998
ESPERSEN,FishSource Score - Current Stock Health,0.7315909036867131
ESPERSEN,FishSource Score - Future Stock Health,0.7518675648426363
ESPERSEN,Global Fishing Index - Data availability on stock sustainability,0.4871666666666668
ESPERSEN,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5128333333333333
ESPERSEN,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.2126666666666667
ESPERSEN,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.2745666666666667
ESPERSEN,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.5416666666666667
ESPERSEN,Reporting Precision PT Score,0.4279929007320098
ASIAN SEA CORP PUBLIC CO LTD,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.61
ASIAN SEA CORP PUBLIC CO LTD,FishSource Score - Fishers Compliance,0.6682323481116584
ASIAN SEA CORP PUBLIC CO LTD,FishSource Score - Managers Compliance,0.6296540404040404
ASIAN SEA CORP PUBLIC CO LTD,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.86
ASIAN SEA CORP PUBLIC CO LTD,Global Fishing Index - Severity of fishery sanctions (assessment score),1.0
ASIAN SEA CORP PUBLIC CO LTD,SeaAroundUs Unreported / Total Catch (%),0.08935944810210572
ASIAN SEA CORP PUBLIC CO LTD,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.74
ASIAN SEA CORP PUBLIC CO LTD,SeaAroundUs Bottom Trawl / Total Catch (%),0.6082301078911785
ASIAN SEA CORP PUBLIC CO LTD,SeaAroundUs Gillnets / Total Catch (%),0.03320592342691874
ASIAN SEA CORP PUBLIC CO LTD,FishSource Score - Management Quality,0.6029419191919191
ASIAN SEA CORP PUBLIC CO LTD,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5566666666666666
ASIAN SEA CORP PUBLIC CO LTD,Global Fishing Index - Fisheries governance score,0.7166666666666666
ASIAN SEA CORP PUBLIC CO LTD,Global Fishing Index - Fishery subsidy program (assessment score),0.10000000000000002
ASIAN SEA CORP PUBLIC CO LTD,Ocean Health Index - Score (% Change 2024/2015),-0.08287876926378188
ASIAN SEA CORP PUBLIC CO LTD,Ocean Health Index - Score (2015),0.7146666666666665
ASIAN SEA CORP PUBLIC CO LTD,Ocean Health Index - Score (2024),0.6554666666666666
ASIAN SEA CORP PUBLIC CO LTD,FishSource Score - Current Stock Health,0.7326343101343102
ASIAN SEA CORP PUBLIC CO LTD,FishSource Score - Future Stock Health,0.6891034685479132
ASIAN SEA CORP PUBLIC CO LTD,Global Fishing Index - Data availability on stock sustainability,0.30146666666666666
ASIAN SEA CORP PUBLIC CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.6985333333333332
ASIAN SEA CORP PUBLIC CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.17243333333333333
ASIAN SEA CORP PUBLIC CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.12906666666666666
ASIAN SEA CORP PUBLIC CO LTD,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.4807000000000001
ASIAN SEA CORP PUBLIC CO LTD,Reporting Precision PT Score,0.560749230940177
HUBEI FISHERIES GROUP CO LTD,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.17
HUBEI FISHERIES GROUP CO LTD,FishSource Score - Fishers Compliance,0.5416666666666666
HUBEI FISHERIES GROUP CO LTD,FishSource Score - Managers Compliance,0.6208333333333333
HUBEI FISHERIES GROUP CO LTD,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.75
HUBEI FISHERIES GROUP CO LTD,Global Fishing Index - Severity of fishery sanctions (assessment score),1.0
HUBEI FISHERIES GROUP CO LTD,SeaAroundUs Unreported / Total Catch (%),0.0068331362080163585
HUBEI FISHERIES GROUP CO LTD,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.79
HUBEI FISHERIES GROUP CO LTD,SeaAroundUs Bottom Trawl / Total Catch (%),0.7793064119684123
HUBEI FISHERIES GROUP CO LTD,FishSource Score - Management Quality,0.5875000000000001
HUBEI FISHERIES GROUP CO LTD,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5
HUBEI FISHERIES GROUP CO LTD,Global Fishing Index - Fisheries governance score,0.6700000000000002
HUBEI FISHERIES GROUP CO LTD,Global Fishing Index - Fishery subsidy program (assessment score),0.0
HUBEI FISHERIES GROUP CO LTD,Ocean Health Index - Score (% Change 2024/2015),-0.08279874682977774
HUBEI FISHERIES GROUP CO LTD,Ocean Health Index - Score (2015),0.6703000000000001
HUBEI FISHERIES GROUP CO LTD,Ocean Health Index - Score (2024),0.6148000000000001
HUBEI FISHERIES GROUP CO LTD,FishSource Score - Current Stock Health,0.5833333333333331
HUBEI FISHERIES GROUP CO LTD,FishSource Score - Future Stock Health,0.5333333333333333
HUBEI FISHERIES GROUP CO LTD,Global Fishing Index - Data availability on stock sustainability,0.3153
HUBEI FISHERIES GROUP CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.6846999999999999
HUBEI FISHERIES GROUP CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.2318
HUBEI FISHERIES GROUP CO LTD,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.08349999999999998
HUBEI FISHERIES GROUP CO LTD,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.3621
HUBEI FISHERIES GROUP CO LTD,Reporting Precision PT Score,0.7079948210735725
IBÉRICA DE CONGELADOS SA,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.7074999999999999
IBÉRICA DE CONGELADOS SA,FishSource Score - Fishers Compliance,0.7234456264775414
IBÉRICA DE CONGELADOS SA,FishSource Score - Managers Compliance,0.7057318376068379
IBÉRICA DE CONGELADOS SA,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.7925
IBÉRICA DE CONGELADOS SA,Global Fishing Index - Severity of fishery sanctions (assessment score),0.9375
IBÉRICA DE CONGELADOS SA,SeaAroundUs Unreported / Total Catch (%),0.2893373946302868
IBÉRICA DE CONGELADOS SA,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.8049999999999999
IBÉRICA DE CONGELADOS SA,SeaAroundUs Bottom Trawl / Total Catch (%),0.6107883781005552
IBÉRICA DE CONGELADOS SA,SeaAroundUs Gillnets / Total Catch (%),0.003909062996824225
IBÉRICA DE CONGELADOS SA,FishSource Score - Management Quality,0.5911382113821139
IBÉRICA DE CONGELADOS SA,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5850000000000001
IBÉRICA DE CONGELADOS SA,Global Fishing Index - Fisheries governance score,0.6874999999999999
IBÉRICA DE CONGELADOS SA,Global Fishing Index - Fishery subsidy program (assessment score),0.27499999999999997
IBÉRICA DE CONGELADOS SA,Ocean Health Index - Score (% Change 2024/2015),-0.0840399043399085
IBÉRICA DE CONGELADOS SA,Ocean Health Index - Score (2015),0.686575
IBÉRICA DE CONGELADOS SA,Ocean Health Index - Score (2024),0.628225
IBÉRICA DE CONGELADOS SA,FishSource Score - Current Stock Health,0.7391705981975443
IBÉRICA DE CONGELADOS SA,FishSource Score - Future Stock Health,0.7283379682905
IBÉRICA DE CONGELADOS SA,Global Fishing Index - Data availability on stock sustainability,0.47644999999999993
IBÉRICA DE CONGELADOS SA,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.5235500000000001
IBÉRICA DE CONGELADOS SA,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.11302500000000001
IBÉRICA DE CONGELADOS SA,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.36342499999999994
IBÉRICA DE CONGELADOS SA,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.533025
IBÉRICA DE CONGELADOS SA,Reporting Precision PT Score,0.7122963898960881
ICE FRESH SEAFOOD EHF,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.7599999999999999
ICE FRESH SEAFOOD EHF,FishSource Score - Fishers Compliance,0.8064518756787363
ICE FRESH SEAFOOD EHF,FishSource Score - Managers Compliance,0.712941997018075
ICE FRESH SEAFOOD EHF,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.864285714285714
ICE FRESH SEAFOOD EHF,Global Fishing Index - Severity of fishery sanctions (assessment score),0.9642857142857143
ICE FRESH SEAFOOD EHF,SeaAroundUs Unreported / Total Catch (%),0.1157895010077956
ICE FRESH SEAFOOD EHF,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.96
ICE FRESH SEAFOOD EHF,SeaAroundUs Bottom Trawl / Total Catch (%),0.27497243496044604
ICE FRESH SEAFOOD EHF,SeaAroundUs Gillnets / Total Catch (%),0.019822960046153658
ICE FRESH SEAFOOD EHF,FishSource Score - Management Quality,0.6406019379086453
ICE FRESH SEAFOOD EHF,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5485714285714284
ICE FRESH SEAFOOD EHF,Global Fishing Index - Fisheries governance score,0.7842857142857144
ICE FRESH SEAFOOD EHF,Global Fishing Index - Fishery subsidy program (assessment score),0.3928571428571428
ICE FRESH SEAFOOD EHF,Ocean Health Index - Score (% Change 2024/2015),-0.06678093531372029
ICE FRESH SEAFOOD EHF,Ocean Health Index - Score (2015),0.7286428571428573
ICE FRESH SEAFOOD EHF,Ocean Health Index - Score (2024),0.6788714285714286
ICE FRESH SEAFOOD EHF,FishSource Score - Current Stock Health,0.7649048145814837
ICE FRESH SEAFOOD EHF,FishSource Score - Future Stock Health,0.7265383010569174
ICE FRESH SEAFOOD EHF,Global Fishing Index - Data availability on stock sustainability,0.6942999999999999
ICE FRESH SEAFOOD EHF,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.3057
ICE FRESH SEAFOOD EHF,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.33112857142857144
ICE FRESH SEAFOOD EHF,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.3632285714285715
ICE FRESH SEAFOOD EHF,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.508042857142857
ICE FRESH SEAFOOD EHF,Reporting Precision PT Score,0.7879128471867939
ICELAND SEAFOOD INTERNATIONAL HF,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.7899999999999999
ICELAND SEAFOOD INTERNATIONAL HF,FishSource Score - Fishers Compliance,0.8062719019640759
ICELAND SEAFOOD INTERNATIONAL HF,FishSource Score - Managers Compliance,0.6937880674293718
ICELAND SEAFOOD INTERNATIONAL HF,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.8875000000000002
ICELAND SEAFOOD INTERNATIONAL HF,Global Fishing Index - Severity of fishery sanctions (assessment score),0.875
ICELAND SEAFOOD INTERNATIONAL HF,SeaAroundUs Unreported / Total Catch (%),0.2024994250433455
ICELAND SEAFOOD INTERNATIONAL HF,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.9475000000000003
ICELAND SEAFOOD INTERNATIONAL HF,SeaAroundUs Bottom Trawl / Total Catch (%),0.40139558193820374
ICELAND SEAFOOD INTERNATIONAL HF,SeaAroundUs Gillnets / Total Catch (%),0.015197093259093544
ICELAND SEAFOOD INTERNATIONAL HF,FishSource Score - Management Quality,0.6186191760284316
ICELAND SEAFOOD INTERNATIONAL HF,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.6050000000000001
ICELAND SEAFOOD INTERNATIONAL HF,Global Fishing Index - Fisheries governance score,0.7424999999999999
ICELAND SEAFOOD INTERNATIONAL HF,Global Fishing Index - Fishery subsidy program (assessment score),0.2575
ICELAND SEAFOOD INTERNATIONAL HF,Ocean Health Index - Score (% Change 2024/2015),-0.04615835599756329
ICELAND SEAFOOD INTERNATIONAL HF,Ocean Health Index - Score (2015),0.6995
ICELAND SEAFOOD INTERNATIONAL HF,Ocean Health Index - Score (2024),0.666625
ICELAND SEAFOOD INTERNATIONAL HF,FishSource Score - Current Stock Health,0.7785393101972485
ICELAND SEAFOOD INTERNATIONAL HF,FishSource Score - Future Stock Health,0.7233133880494967
ICELAND SEAFOOD INTERNATIONAL HF,Global Fishing Index - Data availability on stock sustainability,0.67005
ICELAND SEAFOOD INTERNATIONAL HF,Global Fishing Index - Proportion of 1990-2018 catches that is not assessed,0.32994999999999997
ICELAND SEAFOOD INTERNATIONAL HF,Global Fishing Index - Proportion of 1990-2018 catches that is overfished,0.24125000000000005
ICELAND SEAFOOD INTERNATIONAL HF,Global Fishing Index - Proportion of 1990-2018 catches that is sustainable,0.428825
ICELAND SEAFOOD INTERNATIONAL HF,Global Fishing Index - Proportion of assessed fish stocks that is sustainable,0.51815
ICELAND SEAFOOD INTERNATIONAL HF,Reporting Precision PT Score,0.6523331037598813
ICELANDIC GROUP,Global Fishing Index - Alignment with international standards for protecting worker rights and safety in fisheries (assessment score),0.6900000000000001
ICELANDIC GROUP,FishSource Score - Fishers Compliance,0.7985896268169849
ICELANDIC GROUP,FishSource Score - Managers Compliance,0.6959682508477095
ICELANDIC GROUP,Global Fishing Index - Compliance monitoring and surveillance programs (assessment score),0.8871428571428572
ICELANDIC GROUP,Global Fishing Index - Severity of fishery sanctions (assessment score),0.8928571428571429
ICELANDIC GROUP,SeaAroundUs Unreported / Total Catch (%),0.0697228304048318
ICELANDIC GROUP,Global Fishing Index - Knowledge on fishing fleets (assessment score),0.8885714285714286
ICELANDIC GROUP,SeaAroundUs Bottom Trawl / Total Catch (%),0.25543315197862637
ICELANDIC GROUP,SeaAroundUs Gillnets / Total Catch (%),0.08168414726683648
ICELANDIC GROUP,FishSource Score - Management Quality,0.6291129939827451
ICELANDIC GROUP,Global Fishing Index - Access of foreign fishing fleets (assessment score),0.5357142857142857
ICELANDIC GROUP,Global Fishing Index - Fisheries governance score,0.7557142857142858
ICELANDIC GROUP,Global Fishing Index - Fishery subsidy program (assessment score),0.22999999999999998
ICELANDIC GROUP,Ocean Health Index - Score (% Change 2024/2015),-0.037040441584864865
ICELANDIC GROUP,Ocean Health Index - Score (2015),0.6971428571428572
ICELANDIC GROUP,Ocean Health Index - Score (2024),0.6704571428571428
ICELANDIC GROUP,FishSource Score - Current Stock Health,0.7558523906192284
ICELANDIC GROUP,FishSource Score - Future Stock Health,0.7061250164491412
