COMPANY_NAME,SPECIES_NAME
TOYO SUISAN KAISHA LIMITED,Tusk(=Cusk)
TOYO SUISAN KAISHA LIMITED,Twaite shad
TOYO SUISAN KAISHA LIMITED,Vadigo
TOYO SUISAN KAISHA LIMITED,Wahoo
TOYO SUISAN KAISHA LIMITED,West African Spanish mackerel
TOYO SUISAN KAISHA LIMITED,White hake
TOYO SUISAN KAISHA LIMITED,White sardinella
TOYO SUISAN KAISHA LIMITED,White trevally
TOYO SUISAN KAISHA LIMITED,Whitehead's round herring
TOYO SUISAN KAISHA LIMITED,Whitetongue jack
TOYO SUISAN KAISHA LIMITED,Whiting
TOYO SUISAN KAISHA LIMITED,Yellow jack
TOYO SUISAN KAISHA LIMITED,Yellowfin tuna
TOYO SUISAN KAISHA LIMITED,Yellowspotted trevally
TOYO SUISAN KAISHA LIMITED,Yellowstripe scad
TOYO SUISAN KAISHA LIMITED,Yellowtail amberjack
TOYO SUISAN KAISHA LIMITED,Yellowtail horse mackerel
TOYO SUISAN KAISHA LIMITED,Yellowtail scad
TRIDENT SEAFOODS,Alaska pollock(=Walleye poll.)
TRIDENT SEAFOODS,Amer. plaice(=Long rough dab)
TRIDENT SEAFOODS,"Antarctic rockcods, noties nei"
TRIDENT SEAFOODS,Antarctic toothfish
TRIDENT SEAFOODS,Arrowtooth flounder
TRIDENT SEAFOODS,Atlantic halibut
TRIDENT SEAFOODS,Blue king crab
TRIDENT SEAFOODS,Brown king crab
TRIDENT SEAFOODS,Chinook(=Spring=King) salmon
TRIDENT SEAFOODS,Chum(=Keta=Dog) salmon
TRIDENT SEAFOODS,Coho(=Silver) salmon
TRIDENT SEAFOODS,Common dab
TRIDENT SEAFOODS,Curlfin sole
TRIDENT SEAFOODS,Dover sole
TRIDENT SEAFOODS,English sole
TRIDENT SEAFOODS,European flounder
TRIDENT SEAFOODS,European plaice
TRIDENT SEAFOODS,Flathead sole
TRIDENT SEAFOODS,Globose king crab
TRIDENT SEAFOODS,Greenland halibut
TRIDENT SEAFOODS,Haddock
TRIDENT SEAFOODS,Kamchatka flounder
TRIDENT SEAFOODS,"King crabs, stone crabs nei"
TRIDENT SEAFOODS,Lemon sole
TRIDENT SEAFOODS,Longtail Southern cod
TRIDENT SEAFOODS,Marbled rockcod
TRIDENT SEAFOODS,Northern rock sole
TRIDENT SEAFOODS,Pacific cod
TRIDENT SEAFOODS,Pacific halibut
TRIDENT SEAFOODS,Pacific ocean perch
TRIDENT SEAFOODS,Pacific sand sole
TRIDENT SEAFOODS,Patagonian blennie
TRIDENT SEAFOODS,Patagonian toothfish
TRIDENT SEAFOODS,Petrale sole
TRIDENT SEAFOODS,Pink(=Humpback) salmon
TRIDENT SEAFOODS,Rainbow trout
TRIDENT SEAFOODS,Red king crab
TRIDENT SEAFOODS,Red stone crab
TRIDENT SEAFOODS,Rex sole
TRIDENT SEAFOODS,Righteye flounders nei
TRIDENT SEAFOODS,Rock sole
TRIDENT SEAFOODS,Sockeye(=Red) salmon
TRIDENT SEAFOODS,Softshell red crab
TRIDENT SEAFOODS,Starry flounder
TRIDENT SEAFOODS,Striped-eyed rockcod
TRIDENT SEAFOODS,Subantarctic stone crab
TRIDENT SEAFOODS,Triangular rockcod
TRIDENT SEAFOODS,Winter flounder
TRIDENT SEAFOODS,Witch flounder
TRIDENT SEAFOODS,Yellowfin sole
TRIDENT SEAFOODS,Yellowtail flounder
TRIPLENINE GROUP AS,Atlantic herring
TRIPLENINE GROUP AS,Atlantic mackerel
TRIPLENINE GROUP AS,European flounder
TRIPLENINE GROUP AS,European sprat
TSP LIVESTOCK AND DEVELOPMENT CORP,Albacore
TSP LIVESTOCK AND DEVELOPMENT CORP,Atlantic Spanish mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Atlantic bluefin tuna
TSP LIVESTOCK AND DEVELOPMENT CORP,Atlantic bonito
TSP LIVESTOCK AND DEVELOPMENT CORP,Atlantic chub mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Atlantic mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Australian bonito
TSP LIVESTOCK AND DEVELOPMENT CORP,Bigeye tuna
TSP LIVESTOCK AND DEVELOPMENT CORP,Black skipjack
TSP LIVESTOCK AND DEVELOPMENT CORP,Blackfin tuna
TSP LIVESTOCK AND DEVELOPMENT CORP,Blue mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Broad-barred king mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Bullet tuna
TSP LIVESTOCK AND DEVELOPMENT CORP,Cero
TSP LIVESTOCK AND DEVELOPMENT CORP,Dogtooth tuna
TSP LIVESTOCK AND DEVELOPMENT CORP,Double-lined mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Eastern Pacific bonito
TSP LIVESTOCK AND DEVELOPMENT CORP,Frigate tuna
TSP LIVESTOCK AND DEVELOPMENT CORP,Indian mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Indo-Pacific king mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Japanese Spanish mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Kawakawa
TSP LIVESTOCK AND DEVELOPMENT CORP,King mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Little tunny(=Atl.black skipj)
TSP LIVESTOCK AND DEVELOPMENT CORP,Longtail tuna
TSP LIVESTOCK AND DEVELOPMENT CORP,Mackerels nei
TSP LIVESTOCK AND DEVELOPMENT CORP,Narrow-barred Spanish mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Pacific bluefin tuna
TSP LIVESTOCK AND DEVELOPMENT CORP,Pacific chub mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Pacific sierra
TSP LIVESTOCK AND DEVELOPMENT CORP,Plain bonito
TSP LIVESTOCK AND DEVELOPMENT CORP,Serra Spanish mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Short mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Skipjack tuna
TSP LIVESTOCK AND DEVELOPMENT CORP,Slender tuna
TSP LIVESTOCK AND DEVELOPMENT CORP,Southern bluefin tuna
TSP LIVESTOCK AND DEVELOPMENT CORP,Striped bonito
TSP LIVESTOCK AND DEVELOPMENT CORP,Wahoo
TSP LIVESTOCK AND DEVELOPMENT CORP,West African Spanish mackerel
TSP LIVESTOCK AND DEVELOPMENT CORP,Yellowfin tuna
TSUKIJI UOICHIBA COMPANY LIMITED,Albacore
TSUKIJI UOICHIBA COMPANY LIMITED,Atlantic bluefin tuna
TSUKIJI UOICHIBA COMPANY LIMITED,Atlantic chub mackerel
TSUKIJI UOICHIBA COMPANY LIMITED,Atlantic mackerel
TSUKIJI UOICHIBA COMPANY LIMITED,Banded rudderfish
TSUKIJI UOICHIBA COMPANY LIMITED,Bigeye tuna
TSUKIJI UOICHIBA COMPANY LIMITED,Blackfin tuna
TSUKIJI UOICHIBA COMPANY LIMITED,Blue mackerel
TSUKIJI UOICHIBA COMPANY LIMITED,Chinook(=Spring=King) salmon
TSUKIJI UOICHIBA COMPANY LIMITED,Chum(=Keta=Dog) salmon
TSUKIJI UOICHIBA COMPANY LIMITED,Coho(=Silver) salmon
TSUKIJI UOICHIBA COMPANY LIMITED,Greater amberjack
TSUKIJI UOICHIBA COMPANY LIMITED,Japanese jack mackerel
TSUKIJI UOICHIBA COMPANY LIMITED,Longfin yellowtail
TSUKIJI UOICHIBA COMPANY LIMITED,Longtail tuna
TSUKIJI UOICHIBA COMPANY LIMITED,Pacific bluefin tuna
TSUKIJI UOICHIBA COMPANY LIMITED,Pacific chub mackerel
TSUKIJI UOICHIBA COMPANY LIMITED,Pink(=Humpback) salmon
TSUKIJI UOICHIBA COMPANY LIMITED,Rainbow trout
TSUKIJI UOICHIBA COMPANY LIMITED,Salmonids nei
TSUKIJI UOICHIBA COMPANY LIMITED,Samson fish
TSUKIJI UOICHIBA COMPANY LIMITED,Sea trout
TSUKIJI UOICHIBA COMPANY LIMITED,Skipjack tuna
TSUKIJI UOICHIBA COMPANY LIMITED,Sockeye(=Red) salmon
TSUKIJI UOICHIBA COMPANY LIMITED,South American pilchard
TSUKIJI UOICHIBA COMPANY LIMITED,Southern bluefin tuna
TSUKIJI UOICHIBA COMPANY LIMITED,Yellowfin tuna
TSUKIJI UOICHIBA COMPANY LIMITED,Yellowtail amberjack
UOKI,Albacore
UOKI,American sea scallop
UOKI,Atlantic Spanish mackerel
UOKI,Atlantic bluefin tuna
UOKI,Atlantic bonito
UOKI,Atlantic chub mackerel
UOKI,Atlantic mackerel
UOKI,Australian bonito
UOKI,Bigeye tuna
UOKI,Black skipjack
UOKI,Blackfin tuna
UOKI,Blue mackerel
UOKI,Broad-barred king mackerel
UOKI,Bullet tuna
UOKI,Cero
UOKI,Chinook(=Spring=King) salmon
UOKI,Chum(=Keta=Dog) salmon
UOKI,Coho(=Silver) salmon
UOKI,Dogtooth tuna
UOKI,Double-lined mackerel
UOKI,Eastern Pacific bonito
UOKI,Frigate tuna
UOKI,Horned octopus
UOKI,Indian mackerel
UOKI,Indo-Pacific king mackerel
UOKI,Japanese Spanish mackerel
UOKI,Kawakawa
UOKI,King mackerel
UOKI,Little tunny(=Atl.black skipj)
UOKI,Longtail tuna
UOKI,Mackerels nei
UOKI,Narrow-barred Spanish mackerel
UOKI,Pacific bluefin tuna
UOKI,Pacific chub mackerel
UOKI,Pacific sierra
UOKI,Pink(=Humpback) salmon
UOKI,Plain bonito
UOKI,Rainbow trout
UOKI,Salmonids nei
UOKI,Sea trout
UOKI,Serra Spanish mackerel
UOKI,Short mackerel
UOKI,Skipjack tuna
UOKI,Slender tuna
UOKI,Sockeye(=Red) salmon
UOKI,Southern bluefin tuna
UOKI,Striped bonito
UOKI,Wahoo
UOKI,West African Spanish mackerel
UOKI,Yellowfin tuna
UORIKI,Atlantic bluefin tuna
UORIKI,Coho(=Silver) salmon
UORIKI,Japanese jack mackerel
VAN DER ZWAN,Atlantic herring
VAN DER ZWAN,Atlantic mackerel
VAN DER ZWAN,Blue whiting(=Poutassou)
VICIUNAI UAB,Alaska pollock(=Walleye poll.)
VICIUNAI UAB,Blue grenadier
VICIUNAI UAB,Chinook(=Spring=King) salmon
VICIUNAI UAB,Chum(=Keta=Dog) salmon
VICIUNAI UAB,Coho(=Silver) salmon
VICIUNAI UAB,North Pacific hake
VICIUNAI UAB,Pink(=Humpback) salmon
VICIUNAI UAB,Rainbow trout
VICIUNAI UAB,Salmonids nei
VICIUNAI UAB,Sea trout
VICIUNAI UAB,Sockeye(=Red) salmon
WOOSUNG FEED CO LTD,Chinook(=Spring=King) salmon
WOOSUNG FEED CO LTD,Chum(=Keta=Dog) salmon
WOOSUNG FEED CO LTD,Coho(=Silver) salmon
WOOSUNG FEED CO LTD,Giant tiger prawn
WOOSUNG FEED CO LTD,Pink(=Humpback) salmon
WOOSUNG FEED CO LTD,Rainbow trout
WOOSUNG FEED CO LTD,Salmonids nei
WOOSUNG FEED CO LTD,Sea trout
WOOSUNG FEED CO LTD,Sockeye(=Red) salmon
WORLD FISHING COMPANY,Argentine red shrimp
WORLD FISHING COMPANY,Atlantic cod
XINJIAN GROUP,Blunthead puffer
XINJIAN GROUP,Northern puffer
XINJIAN GROUP,Orange-spotted grouper
XINJIAN GROUP,Peruvian rock seabass
XINJIAN GROUP,Puffers nei
XINJIAN GROUP,Smooth puffer
XINJIAN GROUP,Spotted sand bass
XINJIAN GROUP,White-spotted puffer
XINJIANG TIANYUN ORGANIC AGRICULTURE CO LTD,Chinook(=Spring=King) salmon
XINJIANG TIANYUN ORGANIC AGRICULTURE CO LTD,Chum(=Keta=Dog) salmon
XINJIANG TIANYUN ORGANIC AGRICULTURE CO LTD,Coho(=Silver) salmon
XINJIANG TIANYUN ORGANIC AGRICULTURE CO LTD,Pink(=Humpback) salmon
XINJIANG TIANYUN ORGANIC AGRICULTURE CO LTD,Rainbow trout
XINJIANG TIANYUN ORGANIC AGRICULTURE CO LTD,Salmonids nei
XINJIANG TIANYUN ORGANIC AGRICULTURE CO LTD,Sea trout
XINJIANG TIANYUN ORGANIC AGRICULTURE CO LTD,Sockeye(=Red) salmon
YAIZU TUNA FISHERIES,Bigeye tuna
YAIZU TUNA FISHERIES,Southern bluefin tuna
YAIZU TUNA FISHERIES,Yellowfin tuna
YAMAE HISANO CO LTD,Alaska pollock(=Walleye poll.)
YAMAE HISANO CO LTD,Albacore
YAMAE HISANO CO LTD,American sea scallop
YAMAE HISANO CO LTD,Atlantic Spanish mackerel
YAMAE HISANO CO LTD,Atlantic bluefin tuna
YAMAE HISANO CO LTD,Atlantic bonito
YAMAE HISANO CO LTD,Atlantic chub mackerel
YAMAE HISANO CO LTD,Atlantic mackerel
YAMAE HISANO CO LTD,Australian bonito
YAMAE HISANO CO LTD,Bigeye tuna
YAMAE HISANO CO LTD,Black skipjack
YAMAE HISANO CO LTD,Blackfin tuna
YAMAE HISANO CO LTD,Blue mackerel
YAMAE HISANO CO LTD,Broad-barred king mackerel
YAMAE HISANO CO LTD,Bullet tuna
YAMAE HISANO CO LTD,Cero
YAMAE HISANO CO LTD,Dogtooth tuna
YAMAE HISANO CO LTD,Double-lined mackerel
YAMAE HISANO CO LTD,Eastern Pacific bonito
YAMAE HISANO CO LTD,European pilchard(=Sardine)
YAMAE HISANO CO LTD,Frigate tuna
YAMAE HISANO CO LTD,Greater amberjack
YAMAE HISANO CO LTD,Indian mackerel
YAMAE HISANO CO LTD,Indo-Pacific king mackerel
YAMAE HISANO CO LTD,Japanese Spanish mackerel
YAMAE HISANO CO LTD,Kawakawa
YAMAE HISANO CO LTD,King mackerel
YAMAE HISANO CO LTD,Little tunny(=Atl.black skipj)
YAMAE HISANO CO LTD,Longtail tuna
YAMAE HISANO CO LTD,Mackerels nei
YAMAE HISANO CO LTD,Narrow-barred Spanish mackerel
YAMAE HISANO CO LTD,Pacific bluefin tuna
YAMAE HISANO CO LTD,Pacific chub mackerel
YAMAE HISANO CO LTD,Pacific sierra
YAMAE HISANO CO LTD,Plain bonito
YAMAE HISANO CO LTD,Serra Spanish mackerel
YAMAE HISANO CO LTD,Short mackerel
YAMAE HISANO CO LTD,Skipjack tuna
YAMAE HISANO CO LTD,Slender tuna
YAMAE HISANO CO LTD,Southern bluefin tuna
YAMAE HISANO CO LTD,Striped bonito
YAMAE HISANO CO LTD,Wahoo
YAMAE HISANO CO LTD,West African Spanish mackerel
YAMAE HISANO CO LTD,Yellowfin tuna
YOKOHAMA GYORUI,Albacore
YOKOHAMA GYORUI,American sea scallop
YOKOHAMA GYORUI,Atlantic Spanish mackerel
YOKOHAMA GYORUI,Atlantic bluefin tuna
YOKOHAMA GYORUI,Atlantic bonito
YOKOHAMA GYORUI,Atlantic chub mackerel
YOKOHAMA GYORUI,Atlantic flyingfish
YOKOHAMA GYORUI,Atlantic mackerel
YOKOHAMA GYORUI,Australian bonito
YOKOHAMA GYORUI,Bigeye tuna
YOKOHAMA GYORUI,Black skipjack
YOKOHAMA GYORUI,Black wing flyingfish
YOKOHAMA GYORUI,Blackfin tuna
YOKOHAMA GYORUI,Blue mackerel
YOKOHAMA GYORUI,Broad-barred king mackerel
YOKOHAMA GYORUI,Bullet tuna
YOKOHAMA GYORUI,Cero
YOKOHAMA GYORUI,Chinook(=Spring=King) salmon
YOKOHAMA GYORUI,Chum(=Keta=Dog) salmon
YOKOHAMA GYORUI,Coho(=Silver) salmon
YOKOHAMA GYORUI,Dogtooth tuna
YOKOHAMA GYORUI,Double-lined mackerel
YOKOHAMA GYORUI,Eastern Pacific bonito
YOKOHAMA GYORUI,European pilchard(=Sardine)
YOKOHAMA GYORUI,Flyingfishes nei
YOKOHAMA GYORUI,Frigate tuna
YOKOHAMA GYORUI,Horned octopus
YOKOHAMA GYORUI,Indian mackerel
YOKOHAMA GYORUI,Indo-Pacific king mackerel
YOKOHAMA GYORUI,Japanese Spanish mackerel
YOKOHAMA GYORUI,Japanese anchovy
YOKOHAMA GYORUI,Kawakawa
YOKOHAMA GYORUI,King mackerel
YOKOHAMA GYORUI,Little tunny(=Atl.black skipj)
YOKOHAMA GYORUI,Longtail tuna
YOKOHAMA GYORUI,Mackerels nei
YOKOHAMA GYORUI,Mediterranean flyingfish
YOKOHAMA GYORUI,Narrow-barred Spanish mackerel
YOKOHAMA GYORUI,Pacific bluefin tuna
YOKOHAMA GYORUI,Pacific chub mackerel
YOKOHAMA GYORUI,Pacific sierra
YOKOHAMA GYORUI,Pink(=Humpback) salmon
YOKOHAMA GYORUI,Plain bonito
YOKOHAMA GYORUI,Rainbow trout
YOKOHAMA GYORUI,Salmonids nei
YOKOHAMA GYORUI,Sea trout
YOKOHAMA GYORUI,Serra Spanish mackerel
YOKOHAMA GYORUI,Short mackerel
YOKOHAMA GYORUI,Silver scabbardfish
YOKOHAMA GYORUI,Skipjack tuna
YOKOHAMA GYORUI,Slender tuna
YOKOHAMA GYORUI,Sockeye(=Red) salmon
YOKOHAMA GYORUI,Southern bluefin tuna
YOKOHAMA GYORUI,Striped bonito
YOKOHAMA GYORUI,Wahoo
YOKOHAMA GYORUI,West African Spanish mackerel
YOKOHAMA GYORUI,Yellowfin tuna
YOKOHAMA GYORUI,Yellowing flyingfish
YOKOHAMA MARUUO CO LTD,Albacore
YOKOHAMA MARUUO CO LTD,Atlantic bluefin tuna
YOKOHAMA MARUUO CO LTD,Banded rudderfish
YOKOHAMA MARUUO CO LTD,Bigeye tuna
YOKOHAMA MARUUO CO LTD,Blackfin tuna
YOKOHAMA MARUUO CO LTD,Chinook(=Spring=King) salmon
YOKOHAMA MARUUO CO LTD,Chum(=Keta=Dog) salmon
YOKOHAMA MARUUO CO LTD,Coho(=Silver) salmon
YOKOHAMA MARUUO CO LTD,Greater amberjack
YOKOHAMA MARUUO CO LTD,Longfin yellowtail
YOKOHAMA MARUUO CO LTD,Longtail tuna
YOKOHAMA MARUUO CO LTD,Pacific bluefin tuna
YOKOHAMA MARUUO CO LTD,Pink(=Humpback) salmon
YOKOHAMA MARUUO CO LTD,Rainbow trout
YOKOHAMA MARUUO CO LTD,Samson fish
YOKOHAMA MARUUO CO LTD,Sockeye(=Red) salmon
YOKOHAMA MARUUO CO LTD,Southern bluefin tuna
YOKOHAMA MARUUO CO LTD,Yellowfin tuna
YOKOHAMA MARUUO CO LTD,Yellowtail amberjack
YOKOHAMA REITO LTD,Chinook(=Spring=King) salmon
YOKOHAMA REITO LTD,Chum(=Keta=Dog) salmon
YOKOHAMA REITO LTD,Coho(=Silver) salmon
YOKOHAMA REITO LTD,Pink(=Humpback) salmon
YOKOHAMA REITO LTD,Rainbow trout
YOKOHAMA REITO LTD,Salmonids nei
YOKOHAMA REITO LTD,Sea trout
YOKOHAMA REITO LTD,Sockeye(=Red) salmon
YONKYU CO LTD,African moonfish
YONKYU CO LTD,African pompano
YONKYU CO LTD,Alexandria pompano
YONKYU CO LTD,Amberstripe scad
YONKYU CO LTD,Atlantic bluefin tuna
YONKYU CO LTD,Atlantic bumper
YONKYU CO LTD,Atlantic horse mackerel
YONKYU CO LTD,Atlantic moonfish
YONKYU CO LTD,Banded rudderfish
YONKYU CO LTD,Bar jack
YONKYU CO LTD,Bigeye scad
YONKYU CO LTD,Bigeye trevally
YONKYU CO LTD,Black jack
YONKYU CO LTD,Black pomfret
YONKYU CO LTD,Blackbanded trevally
YONKYU CO LTD,Blue jack mackerel
YONKYU CO LTD,Blue runner
YONKYU CO LTD,Bluefin trevally
YONKYU CO LTD,Brassy trevally
YONKYU CO LTD,Cape horse mackerel
YONKYU CO LTD,Carangids nei
YONKYU CO LTD,Cayenne pompano
YONKYU CO LTD,Chilean jack mackerel
YONKYU CO LTD,Cottonmouth jack
YONKYU CO LTD,Crevalle jack
YONKYU CO LTD,Cunene horse mackerel
YONKYU CO LTD,Doublespotted queenfish
YONKYU CO LTD,False scad
YONKYU CO LTD,Florida pompano
YONKYU CO LTD,Giant trevally
YONKYU CO LTD,Golden trevally
YONKYU CO LTD,Great pompano
YONKYU CO LTD,Greater amberjack
YONKYU CO LTD,Greenback horse mackerel
YONKYU CO LTD,Horse-eye jack
YONKYU CO LTD,Imposter trevally
YONKYU CO LTD,Indian pompano
YONKYU CO LTD,Indian scad
YONKYU CO LTD,Indian threadfish
YONKYU CO LTD,Island trevally
YONKYU CO LTD,Japanese jack mackerel
YONKYU CO LTD,Japanese scad
YONKYU CO LTD,Leerfish
YONKYU CO LTD,Longfin trevally
YONKYU CO LTD,Longfin yellowtail
YONKYU CO LTD,Longnose trevally
YONKYU CO LTD,Lookdown
YONKYU CO LTD,Mackerel scad
YONKYU CO LTD,Malabar trevally
YONKYU CO LTD,Mediterranean horse mackerel
YONKYU CO LTD,Needlescaled queenfish
YONKYU CO LTD,Orangespotted trevally
YONKYU CO LTD,Pacific bluefin tuna
YONKYU CO LTD,Pacific bumper
YONKYU CO LTD,Pacific jack mackerel
YONKYU CO LTD,Parona leatherjacket
YONKYU CO LTD,Peruvian moonfish
YONKYU CO LTD,Pilotfish
YONKYU CO LTD,Pompano
YONKYU CO LTD,Rainbow runner
YONKYU CO LTD,Rough scad
YONKYU CO LTD,Round scad
YONKYU CO LTD,Samson fish
YONKYU CO LTD,Scads nei
YONKYU CO LTD,Senegal jack
YONKYU CO LTD,Shortfin scad
YONKYU CO LTD,Shrimp scad
YONKYU CO LTD,Snubnose pompano
YONKYU CO LTD,Talang queenfish
YONKYU CO LTD,Torpedo scad
YONKYU CO LTD,Vadigo
YONKYU CO LTD,White trevally
YONKYU CO LTD,Whitetongue jack
YONKYU CO LTD,Yellow jack
YONKYU CO LTD,Yellowspotted trevally
YONKYU CO LTD,Yellowstripe scad
YONKYU CO LTD,Yellowtail amberjack
YONKYU CO LTD,Yellowtail horse mackerel
YONKYU CO LTD,Yellowtail scad
YOSHIMURA FOOD HOLDINGS KK,Adriatic sole
YOSHIMURA FOOD HOLDINGS KK,Alaska pollock(=Walleye poll.)
YOSHIMURA FOOD HOLDINGS KK,Albacore
YOSHIMURA FOOD HOLDINGS KK,Alewife
YOSHIMURA FOOD HOLDINGS KK,Allis shad
YOSHIMURA FOOD HOLDINGS KK,American gizzard shad
YOSHIMURA FOOD HOLDINGS KK,American lobster
YOSHIMURA FOOD HOLDINGS KK,American sea scallop
YOSHIMURA FOOD HOLDINGS KK,American shad
YOSHIMURA FOOD HOLDINGS KK,Anchoveta(=Peruvian anchovy)
YOSHIMURA FOOD HOLDINGS KK,"Anchovies, etc. nei"
YOSHIMURA FOOD HOLDINGS KK,Ara
YOSHIMURA FOOD HOLDINGS KK,Araucanian herring
YOSHIMURA FOOD HOLDINGS KK,Areolate grouper
YOSHIMURA FOOD HOLDINGS KK,Argentine anchovy
YOSHIMURA FOOD HOLDINGS KK,Argentine menhaden
YOSHIMURA FOOD HOLDINGS KK,Argentine seabass
YOSHIMURA FOOD HOLDINGS KK,Atlantic Spanish mackerel
YOSHIMURA FOOD HOLDINGS KK,Atlantic anchoveta
YOSHIMURA FOOD HOLDINGS KK,Atlantic bluefin tuna
YOSHIMURA FOOD HOLDINGS KK,Atlantic bonito
YOSHIMURA FOOD HOLDINGS KK,Atlantic chub mackerel
YOSHIMURA FOOD HOLDINGS KK,Atlantic flyingfish
YOSHIMURA FOOD HOLDINGS KK,Atlantic goliath grouper
YOSHIMURA FOOD HOLDINGS KK,Atlantic herring
YOSHIMURA FOOD HOLDINGS KK,Atlantic mackerel
YOSHIMURA FOOD HOLDINGS KK,Atlantic menhaden
YOSHIMURA FOOD HOLDINGS KK,Atlantic thread herring
YOSHIMURA FOOD HOLDINGS KK,Australian bonito
YOSHIMURA FOOD HOLDINGS KK,Bali sardinella
YOSHIMURA FOOD HOLDINGS KK,Bay anchovy
YOSHIMURA FOOD HOLDINGS KK,Bigeye bass
YOSHIMURA FOOD HOLDINGS KK,Bigeye tuna
YOSHIMURA FOOD HOLDINGS KK,Black and Caspian Sea sprat
YOSHIMURA FOOD HOLDINGS KK,Black grouper
YOSHIMURA FOOD HOLDINGS KK,Black seabass
YOSHIMURA FOOD HOLDINGS KK,Black skipjack
YOSHIMURA FOOD HOLDINGS KK,Black wing flyingfish
YOSHIMURA FOOD HOLDINGS KK,Blackfin tuna
YOSHIMURA FOOD HOLDINGS KK,Blacklip abalone
YOSHIMURA FOOD HOLDINGS KK,Blacksaddled coralgrouper
YOSHIMURA FOOD HOLDINGS KK,Blacktip grouper
YOSHIMURA FOOD HOLDINGS KK,Bloch's gizzard shad
YOSHIMURA FOOD HOLDINGS KK,Blue mackerel
YOSHIMURA FOOD HOLDINGS KK,Blueback shad
YOSHIMURA FOOD HOLDINGS KK,Bluespotted seabass
YOSHIMURA FOOD HOLDINGS KK,Bonga shad
YOSHIMURA FOOD HOLDINGS KK,Brazilian menhaden
YOSHIMURA FOOD HOLDINGS KK,Brazilian sardinella
YOSHIMURA FOOD HOLDINGS KK,Broad-barred king mackerel
YOSHIMURA FOOD HOLDINGS KK,Broad-striped anchovy
YOSHIMURA FOOD HOLDINGS KK,Broomtail grouper
YOSHIMURA FOOD HOLDINGS KK,Brown comber
YOSHIMURA FOOD HOLDINGS KK,Brown-marbled grouper
YOSHIMURA FOOD HOLDINGS KK,Brownspotted grouper
YOSHIMURA FOOD HOLDINGS KK,Buccaneer anchovy
YOSHIMURA FOOD HOLDINGS KK,Bullet tuna
YOSHIMURA FOOD HOLDINGS KK,Californian anchovy
YOSHIMURA FOOD HOLDINGS KK,Camouflage grouper
YOSHIMURA FOOD HOLDINGS KK,Cero
YOSHIMURA FOOD HOLDINGS KK,Chacunda gizzard shad
YOSHIMURA FOOD HOLDINGS KK,Chinese gizzard shad
YOSHIMURA FOOD HOLDINGS KK,Chinook(=Spring=King) salmon
YOSHIMURA FOOD HOLDINGS KK,Chocolate hind
YOSHIMURA FOOD HOLDINGS KK,Chum(=Keta=Dog) salmon
YOSHIMURA FOOD HOLDINGS KK,Coho(=Silver) salmon
YOSHIMURA FOOD HOLDINGS KK,Comb grouper
YOSHIMURA FOOD HOLDINGS KK,Comber
YOSHIMURA FOOD HOLDINGS KK,Comet grouper
YOSHIMURA FOOD HOLDINGS KK,Common sole
YOSHIMURA FOOD HOLDINGS KK,Coney
YOSHIMURA FOOD HOLDINGS KK,Coral hind
YOSHIMURA FOOD HOLDINGS KK,Creole-fish
YOSHIMURA FOOD HOLDINGS KK,Darkfin hind
YOSHIMURA FOOD HOLDINGS KK,Devis' anchovy
YOSHIMURA FOOD HOLDINGS KK,Dogtooth grouper
YOSHIMURA FOOD HOLDINGS KK,Dogtooth tuna
YOSHIMURA FOOD HOLDINGS KK,Dot-dash grouper
YOSHIMURA FOOD HOLDINGS KK,Dotted gizzard shad
YOSHIMURA FOOD HOLDINGS KK,Double-lined mackerel
YOSHIMURA FOOD HOLDINGS KK,Dungat grouper
YOSHIMURA FOOD HOLDINGS KK,Dusky grouper
YOSHIMURA FOOD HOLDINGS KK,Duskytail grouper
YOSHIMURA FOOD HOLDINGS KK,Dussumier's thryssa
YOSHIMURA FOOD HOLDINGS KK,Eastern Pacific bonito
YOSHIMURA FOOD HOLDINGS KK,Egyptian sole
YOSHIMURA FOOD HOLDINGS KK,European anchovy
YOSHIMURA FOOD HOLDINGS KK,European pilchard(=Sardine)
YOSHIMURA FOOD HOLDINGS KK,European sprat
YOSHIMURA FOOD HOLDINGS KK,Falkland sprat
YOSHIMURA FOOD HOLDINGS KK,False herring
YOSHIMURA FOOD HOLDINGS KK,Flyingfishes nei
YOSHIMURA FOOD HOLDINGS KK,Foureyed sole
YOSHIMURA FOOD HOLDINGS KK,Frigate tuna
YOSHIMURA FOOD HOLDINGS KK,Fringescale sardinella
YOSHIMURA FOOD HOLDINGS KK,Gag
